time/episodes,Total_Lane_Changes,time/fps,time/total_timesteps,Total_Crashed_Cras,Avg_0_speed,Avg_1_speed,Avg_1_headway,Avg_2_headway,Avg_0_headway,Avg_2_speed,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean
820,,10,45083,,,,,,,,4167,0.22375500000000026,,,55.74,,1.0732814299999998
820,87.0,10,45143,2,11.310964507506432,11.331364090272954,249.99425864349425,15.286261565974767,840.0501604583434,11.12725647614365,4173,0.2228699999999998,11260,0.23608934879302979,55.74,0.005,1.0732814299999998
821,1.0,10,45203,2,7.992666416177715,7.754587424823928,35.02785400794255,0.0,878.7057634807679,7.754587424823928,4178,0.22196999999999978,11275,0.13848276436328888,55.74,0.005,0.7398149799999999
822,116.0,10,45263,1,18.11458898957531,17.973176199737075,616.5489746508896,0.0,477.76061850982046,17.973176199737075,4184,0.22106999999999966,11290,0.08837282657623291,55.74,0.005,0.4670194999999999
823,2.0,10,45272,1,23.59181340403599,22.977693880792426,514.806977023327,0.0,508.83943836272863,22.977693880792426,4185,0.220935,11292,0.10635913163423538,55.74,0.005,0.7498676499999999
824,,10,45272,,,,,,,,4185,0.22092000000000034,,,55.23,,0.7321873499999999
824,104.0,10,45332,2,14.29311516175786,14.569372291808321,532.4147856460033,0.0,680.6782467938375,14.569372291808321,4190,0.22003499999999987,11307,0.15815073251724243,55.23,0.005,0.7321873499999999
825,3.0,10,45392,1,19.419727192087134,17.201423978459914,224.52820308342712,0.0,1026.7487895612205,17.201423978459914,4196,0.21913499999999986,11322,0.3404957354068756,55.61,0.005,0.39731246
826,172.0,10,45452,2,13.005732955772931,13.414047915154534,720.5300065648988,0.0,491.4251617604034,13.414047915154534,4202,0.21823499999999973,11337,0.24972009658813477,55.61,0.005,0.7852990799999999
827,3.0,10,45512,1,14.243439693886327,14.462086685671837,489.4829676819206,0.0,954.434468749383,14.462086685671837,4207,0.21733499999999972,11352,0.31843101978302,55.61,0.005,0.7342631500000002
828,,10,45512,,,,,,,,4207,0.21732000000000007,,,55.61,,1.0261695300000002
828,154.0,10,45572,1,17.67623556332257,17.781185412253826,622.4848026001293,0.0,371.994494733656,17.781185412253826,4213,0.2164349999999996,11367,0.11134588718414307,55.61,0.005,1.0261695300000002
829,1.0,10,45632,1,17.742470565321227,18.01597258750886,955.2071961883748,0.0,71.28662704426506,18.01597258750886,4219,0.21553500000000037,11382,0.06539776921272278,55.61,0.005,1.39736228
830,127.0,10,45692,1,18.61263953206139,18.840994530119552,590.5495244814375,0.0,672.9420560678807,18.840994530119552,4224,0.21463500000000035,11397,0.05706966668367386,55.61,0.005,1.58358399
831,3.0,10,45752,2,7.97167258461288,7.734223246950821,584.4306978292075,0.0,0.11375002189606676,7.734223246950821,4230,0.21373500000000023,11412,0.08006976544857025,55.79,0.005,1.8915701999999999
832,,10,45752,,,,,,,,4230,0.2137199999999998,,,55.9,,1.8069521600000003
832,134.0,10,45812,2,13.217471970665077,13.680683103875984,748.620998385046,0.0,579.6782964819008,13.680683103875984,4236,0.21283500000000022,11427,0.15465888381004333,55.9,0.005,1.8069521600000003
833,3.0,10,45872,2,7.971932432643707,7.7344856883025255,355.45463512226684,0.0,169.35138662567556,7.7344856883025255,4242,0.2119350000000001,11442,0.17854726314544678,55.9,0.005,1.4906403899999998
834,68.0,10,45932,2,16.866062546462455,16.857895980333552,217.53049527198397,9.79903780278463,520.3574997480094,16.559870936175763,4248,0.21103500000000008,11457,0.18827283382415771,55.94,0.005,1.6219329399999998
835,2.0,10,45992,2,10.628204400434694,9.414243936475316,29.712240526265077,0.0,1201.462109205818,9.414243936475316,4254,0.21013499999999996,11472,0.16746416687965393,55.94,0.005,1.3846055999999998
836,,10,45992,,,,,,,,4254,0.21012000000000042,,,55.94,,1.9187255200000002
836,136.0,10,46052,2,15.148271629013673,15.089634448040098,422.5507939531298,0.0,794.338155242891,15.089634448040098,4259,0.20923499999999995,11487,0.08032655715942383,55.94,0.005,1.9187255200000002
837,2.0,10,46112,1,16.51667517137777,16.024741256021166,98.311991618918,0.0,402.73871202272267,16.024741256021166,4265,0.20833499999999983,11502,0.035977669060230255,55.94,0.005,1.6666419500000003
838,147.0,10,46172,1,18.65880515415226,18.859642232648014,551.0779633548317,0.0,760.3237531717234,18.859642232648014,4271,0.20743499999999981,11517,0.11778579652309418,55.94,0.005,1.9826888000000005
839,1.0,10,46232,1,17.804214750978712,18.07752455281348,515.5248240380747,0.0,1332.2676310314848,18.07752455281348,4277,0.2065349999999997,11532,0.20853978395462036,55.94,0.005,2.2420432400000005
840,,10,46232,,,,,,,,4277,0.20652000000000015,,,55.94,,2.6579574100000007
840,92.0,10,46292,2,17.07080676644769,17.395695319631994,703.6151284587949,0.0,426.2389151559751,17.395695319631994,4283,0.20563500000000046,11547,0.28391319513320923,55.94,0.005,2.6579574100000007
841,3.0,10,46352,2,7.496663433188253,7.971564270493481,901.0969624537406,0.0,288.7350086788333,7.971564270493481,4289,0.20473499999999956,11562,0.131425678730011,55.94,0.005,2.4884175700000006
842,123.0,10,46412,2,16.097747534854964,16.381762933593464,842.8564856488211,0.0,259.19260690140146,16.381762933593464,4295,0.20383500000000032,11577,0.3161228895187378,55.94,0.005,1.8670875400000007
843,2.0,10,46472,2,9.250604143704436,9.84658134682897,1095.0660113654885,0.0,687.513672797162,9.84658134682897,4300,0.2029350000000003,11592,0.29393142461776733,55.94,0.005,1.2086223300000005
844,,10,46472,,,,,,,,4300,0.20291999999999988,,,55.94,,0.6304216500000007
844,149.0,10,46532,1,18.41831723233235,18.538630864485537,622.7446645497313,0.0,419.0022709392006,18.538630864485537,4306,0.2020350000000002,11607,0.10938781499862671,55.94,0.005,0.6304216500000007
845,3.0,10,46592,1,16.08364507579145,16.23181728333448,949.9178983567576,0.0,3.0132420488841944,16.23181728333448,4312,0.20113500000000017,11622,0.10931158065795898,55.94,0.005,0.5106453700000004
846,3.0,10,46652,1,19.71721580996409,19.80690274046897,492.62925062801446,0.0,706.9930060462697,19.80690274046897,4318,0.20023500000000005,11637,0.39894211292266846,55.94,0.005,0.4119983500000006
847,1.0,10,46712,1,17.80421116387471,18.07752101060209,457.0957331890336,0.0,1048.6396965448216,18.07752101060209,4324,0.19933500000000004,11652,0.44392287731170654,55.94,0.005,0.7314870299999999
848,,10,46712,,,,,,,,4324,0.19932000000000039,,,56.15,,0.7404633700000002
848,159.0,10,46772,2,10.842871389936374,11.314279738638453,760.4216064180118,0.0,521.679867692677,11.314279738638453,4329,0.19843499999999992,11667,0.4577311873435974,56.15,0.005,0.7404633700000002
849,3.0,10,46832,1,17.80421474059782,18.077524542562504,520.616067544941,0.0,887.0726776090871,18.077524542562504,4335,0.1975349999999999,11682,0.2966853976249695,56.15,0.005,0.3172835500000003
850,77.0,10,46892,2,16.458524247905082,16.139523792063905,384.24448566876646,0.0,464.5026833264359,16.139523792063905,4341,0.19663499999999978,11697,0.09646007418632507,56.15,0.005,0.40050792000000013
851,3.0,10,46952,2,9.942529630576587,9.644442936415352,476.48918447848814,0.0,1072.0986594748415,9.644442936415352,4347,0.19573499999999977,11712,0.3999481499195099,56.15,0.005,0.21089639000000013
852,,10,46952,,,,,,,,4347,0.19572000000000012,,,56.15,,-0.13458230999999987
852,72.0,10,46981,2,14.304590636310492,14.673094878855569,629.702032106807,0.0,489.98739053941404,14.673094878855569,4349,0.1952999999999997,11720,0.3877891004085541,56.15,0.005,-0.13458230999999987
853,0.0,10,47041,1,16.925798506477314,16.443953259440786,57.76477872307578,0.0,543.6908132435008,16.443953259440786,4355,0.19440000000000046,11735,0.3320794999599457,55.84,0.005,-0.4089955799999999
854,25.0,10,47055,2,23.022395775333255,22.772153994108447,480.916549457534,0.0,521.2409725313505,22.772153994108447,4356,0.1941900000000003,11738,0.32974162697792053,55.84,0.005,-0.25988761999999993
855,2.0,10,47115,2,9.370829282071345,9.964455328887107,1027.8750814774928,0.0,545.3194952406352,9.964455328887107,4362,0.19329000000000018,11753,0.11184483021497726,55.38,0.005,-0.32324255999999996
856,,10,47115,,,,,,,,4362,0.19327499999999975,,,55.73,,-0.41764600999999985
856,143.0,10,47175,1,16.83693805903072,17.0420212481171,711.7861584082643,0.0,314.6720877327357,17.0420212481171,4368,0.19239000000000017,11768,0.3240831196308136,55.73,0.005,-0.41764600999999985
857,3.0,10,47235,1,16.903580085228665,16.421164440690262,135.11269890400922,0.0,493.9162103237745,16.421164440690262,4374,0.19149000000000005,11783,0.20480838418006897,56.03,0.005,-0.5469252
858,84.0,10,47295,2,18.388885533611496,18.68812046118039,563.4745465199741,0.0,624.2279702026816,18.68812046118039,4380,0.19059000000000004,11798,0.07967793196439743,56.03,0.005,-0.6049805899999998
859,0.0,10,47355,2,9.37082928828752,9.964455334981634,1038.2425785597384,0.0,524.3155323341495,9.964455334981634,4386,0.18968999999999991,11813,0.10776057839393616,56.03,0.005,-0.21736330000000018
860,,10,47355,,,,,,,,4386,0.18967500000000037,,,56.32,,-0.4252464600000001
860,127.0,10,47415,1,17.628450595677332,17.617252155655176,631.7835253681973,0.0,403.363833732894,17.617252155655176,4392,0.1887899999999999,11828,0.31286245584487915,56.32,0.005,-0.4252464600000001
861,3.0,10,47475,2,9.79781275745685,9.49933744098539,258.84786895290586,0.0,232.0518226392851,9.49933744098539,4398,0.18788999999999978,11843,0.07967567443847656,56.32,0.005,-0.3793185400000003
862,52.0,10,47521,2,15.137089036611656,14.9205498460149,396.90092550496047,0.0,634.3865920261005,14.9205498460149,4403,0.18719999999999992,11855,0.32522666454315186,56.33,0.005,-0.6603545100000006
863,2.0,10,47581,2,10.011644352946622,9.714255857615811,0.0,7.931558112682751,574.0644952342843,9.714255857615811,4408,0.1862999999999999,11870,0.12008620798587799,56.19,0.005,-0.8151449400000004
864,,10,47581,,,,,,,,4408,0.18628500000000026,,,56.19,,-1.2483206300000005
864,133.0,10,47641,1,17.857042249541927,18.083894105704527,517.0236809311004,0.13002554283086476,752.2189715231514,18.083894105704527,4414,0.1853999999999998,11885,0.23524890840053558,56.19,0.005,-1.2483206300000005
865,2.0,10,47701,1,15.560610618445708,13.78882561786456,40.272343827099576,0.0,928.7393436104451,13.78882561786456,4420,0.18449999999999978,11900,0.01683514378964901,56.19,0.005,-1.3756597600000005
866,126.0,10,47761,1,17.794017642272266,17.91872442454254,489.6820661409721,0.0,760.5683234843287,17.91872442454254,4426,0.18359999999999965,11915,0.08564811199903488,56.19,0.005,-1.0028804000000004
867,3.0,10,47821,1,16.094087009245502,16.24244111773919,376.8956720467336,0.0,1264.6352995815862,16.24244111773919,4432,0.18270000000000042,11930,0.14175593852996826,56.29,0.005,-0.6743439500000002
868,,10,47821,,,,,,,,4432,0.182685,,,56.44,,-0.3717561100000003
868,136.0,10,47881,2,15.62163400333101,16.017131297190243,688.9827829220362,0.0,508.2561496058635,16.017131297190243,4438,0.1818000000000004,11945,0.04693671315908432,56.44,0.005,-0.3717561100000003
869,2.0,10,47941,1,17.80325475721146,18.076576573369877,499.1240527192101,0.0,1067.4181548975998,18.076576573369877,4444,0.18090000000000028,11960,0.06902944296598434,56.44,0.005,-0.5389533700000002
870,81.0,10,47985,2,16.49129090360403,16.31501082263212,531.2933533758747,0.0,399.4737938348584,16.31501082263212,4448,0.18023999999999962,11971,0.04400317370891571,56.44,0.005,-0.28850271000000005
871,2.0,10,48033,2,9.964455333179089,9.667642309814042,661.0571479056541,0.0,17.308137983117604,9.667642309814042,4453,0.1795199999999998,11983,0.10335542261600494,56.28,0.005,-0.8429568500000002
872,,10,48033,,,,,,,,4453,0.17950500000000014,,,56.16,,-1.0957027200000002
872,101.0,10,48093,2,15.376393805900697,15.02334389916048,375.4877187673713,0.0,426.36135255811024,15.02334389916048,4459,0.17861999999999967,11998,0.26115888357162476,56.16,0.005,-1.0957027200000002
873,2.0,10,48153,2,9.96445533501353,9.667642311666793,15.108254169614838,0.0,239.37214226037395,9.667642311666793,4464,0.17772000000000043,12013,0.06996585428714752,56.16,0.005,-0.8349454600000003
874,159.0,10,48213,2,19.815651776539898,19.392815072813015,314.1044782759119,0.0,504.626760334037,19.392815072813015,4470,0.17682000000000042,12028,0.14411528408527374,56.16,0.005,-0.9015325300000002
875,2.0,10,48239,2,10.306967763175098,10.013571947720305,480.61385779060834,0.0,451.8087477934804,10.013571947720305,4473,0.17642999999999998,12034,0.32797500491142273,56.39,0.005,-0.7087939200000002
876,,10,48239,,,,,,,,4473,0.17641500000000043,,,56.05,,-0.6265276500000002
876,59.0,10,48299,2,18.885465894911825,18.931126687955228,498.1180936176655,0.0,691.9196164747992,18.931126687955228,4479,0.17552999999999996,12049,0.16553542017936707,56.05,0.005,-0.6265276500000002
877,2.0,10,48331,2,20.927111559927933,21.004457561542573,505.58980642276583,0.0,527.6741279429161,21.004457561542573,4482,0.17505000000000026,12057,0.22510869801044464,56.43,0.005,-0.5444622
878,120.0,10,48391,1,19.0653069977853,18.67609313817913,362.08220367082436,0.0,467.7942631309972,18.67609313817913,4488,0.17415000000000025,12072,0.08261026442050934,56.15,0.005,-0.18220638000000014
879,3.0,10,48451,1,16.10626041299797,16.25415215707065,981.8557029020915,0.0,4.079932819144233,16.25415215707065,4493,0.17325000000000013,12087,0.3731761872768402,56.15,0.005,-0.19467484999999995
880,,10,48451,,,,,,,,4493,0.1732349999999997,,,56.65,,-0.16821218000000016
880,55.0,10,48511,1,20.429795073103072,20.63874928298005,722.8124183516682,0.0,342.53872979746586,20.63874928298005,4499,0.17235000000000011,12102,0.04453065246343613,56.65,0.005,-0.16821218000000016
881,2.0,10,48557,2,8.027546417159432,7.789819772784365,193.11360236183577,0.0,876.5206147825155,7.789819772784365,4503,0.17166000000000026,12114,0.20299001038074493,56.65,0.005,0.03583275000000004
882,89.0,10,48617,1,17.974732158944885,17.759898107264867,614.1830670401131,0.0,500.13949709739677,17.759898107264867,4509,0.17076000000000013,12129,0.27953290939331055,56.51,0.005,-0.2528150800000001
883,2.0,10,48677,1,17.37853539004237,17.657364568171538,593.0886288122238,0.0,997.8641169706598,17.657364568171538,4515,0.16986000000000012,12144,0.35200583934783936,56.51,0.005,-0.3971732
884,,10,48677,,,,,,,,4515,0.16984500000000047,,,56.71,,-0.34513849000000024
884,92.0,10,48737,1,19.18241548289024,19.416548248879828,518.384170805597,0.0,798.1375298681338,19.416548248879828,4521,0.16896,12159,0.03623170033097267,56.71,0.005,-0.34513849000000024
885,3.0,10,48797,1,15.985502896943288,16.327987570568723,971.0729665164363,0.0,55.85728856677542,16.327987570568723,4526,0.16806,12174,0.06687658280134201,56.71,0.005,-0.44664397000000017
886,9.0,10,48819,2,26.03220806834737,26.130184905582684,543.848257431416,0.0,505.07472051844144,26.130184905582684,4529,0.1677299999999996,12179,0.10649847239255905,56.71,0.005,-0.33638382000000017
887,1.0,10,48879,1,16.515750929522657,16.023793286485514,185.69055060828373,0.0,400.16196898689964,16.023793286485514,4534,0.16683000000000037,12194,0.41701802611351013,56.33,0.005,-0.054869570000000145
888,,10,48879,,,,,,,,4534,0.16681499999999994,,,56.33,,0.055069909999999854
888,60.0,10,48939,1,18.76286128195047,18.851610664771336,261.4686989767878,21.491528294946093,456.5789388619783,18.43050823414814,4540,0.16593000000000035,12209,0.2821168601512909,56.33,0.005,0.055069909999999854
889,2.0,10,48999,2,10.004182860273932,9.706718986214945,62.14664776478321,0.0,476.36324210138446,9.706718986214945,4546,0.16503000000000023,12224,0.05611475557088852,56.33,0.005,0.004679959999999896
890,121.0,10,49059,2,15.346888455691388,15.620558834795254,578.3978669252836,0.0,646.5937976219894,15.620558834795254,4551,0.16413000000000022,12239,0.26730766892433167,56.33,0.005,-0.11995699000000021
891,2.0,10,49119,1,19.41567962077277,17.19691188144644,171.47484741520861,0.0,989.1972120585826,17.19691188144644,4557,0.1632300000000001,12254,0.22579100728034973,56.33,0.005,-0.27229404000000024
892,,10,49119,,,,,,,,4557,0.16321499999999967,,,56.33,,-0.09485654000000028
892,33.0,10,49165,2,21.056942424432716,20.66544919411739,351.5691159974652,0.0,551.3134333829998,20.66544919411739,4561,0.16254000000000024,12266,0.1514624059200287,56.33,0.005,-0.09485654000000028
893,1.0,10,49225,1,18.350834353215223,17.8042147495089,53.72922471069796,0.0,521.1406310432476,17.8042147495089,4567,0.16164000000000023,12281,0.6217185854911804,56.19,0.005,0.29272448999999995
894,120.0,10,49285,2,16.408821786089383,16.062249251487362,371.5415346231081,0.0,454.95378660565217,16.062249251487362,4573,0.1607400000000001,12296,0.11267423629760742,56.19,0.005,0.8508827300000001
895,3.0,10,49312,2,9.01002094523363,8.78219944939106,457.16174610229746,0.0,556.9891838962974,8.78219944939106,4575,0.16033500000000012,12302,0.39032530784606934,56.19,0.005,0.5695910200000003
896,,10,49312,,,,,,,,4575,0.16031999999999968,,,55.86,,0.6900178900000001
896,156.0,10,49372,2,13.423657504912136,13.798668519486194,639.8262833332899,0.0,631.5056412650961,13.798668519486194,4581,0.1594350000000001,12317,0.3197847008705139,55.86,0.005,0.6900178900000001
897,2.0,10,49432,2,7.992666463172473,7.754587472293444,47.97856830354294,0.0,973.4875641893364,7.754587472293444,4587,0.15853499999999998,12332,0.4041987657546997,55.86,0.005,0.4520426100000002
898,19.0,10,49445,2,21.061270492257666,21.22383666352715,508.7683596116132,0.0,551.7415468432988,21.22383666352715,4588,0.15834000000000026,12336,0.029369058087468147,55.86,0.005,0.028099169999999986
899,2.0,10,49505,2,7.992676215156573,7.754597322795779,353.6784860346909,0.0,1240.2743850828397,7.754597322795779,4594,0.15744000000000014,12351,0.02587788738310337,55.39,0.005,0.41830438000000014
900,,10,49505,,,,,,,,4594,0.1574249999999997,,,55.39,,0.3232873600000002
900,74.0,10,49565,1,19.53150428625155,19.697777241230217,713.6361455680862,0.0,352.0088732607872,19.697777241230217,4599,0.15654000000000012,12366,0.31028833985328674,55.39,0.005,0.3232873600000002
901,2.0,10,49625,2,9.964455166438107,9.667642141408962,275.6783798932413,0.0,214.0329445196328,9.667642141408962,4605,0.15564,12381,0.161470428109169,55.39,0.005,0.47285262000000017
902,65.0,10,49661,2,13.06706988533871,12.860696126467174,526.0505963788598,0.0,381.67892863047234,12.860696126467174,4608,0.15510000000000035,12390,0.04559384658932686,55.4,0.005,0.68246347
903,1.0,10,49721,1,19.33046837069357,17.102037136664475,49.298995995849054,0.0,1023.7152483487396,17.102037136664475,4614,0.15420000000000023,12405,0.12514975666999817,55.16,0.005,0.7415354899999999
904,,10,49721,,,,,,,,4614,0.1541849999999998,,,55.16,,0.7147807
904,99.0,10,49781,2,12.669926459203985,13.010085050967428,751.7919699913372,0.0,519.2770694393271,13.010085050967428,4620,0.1533000000000002,12420,0.07230931520462036,55.16,0.005,0.7147807
905,2.0,10,49841,1,17.80421474031256,18.077524542280813,519.1046828702752,0.0,997.8198459293478,18.077524542280813,4626,0.1524000000000001,12435,0.08757596462965012,55.16,0.005,0.3860434999999999
906,92.0,10,49901,1,20.36747446699052,20.559881483643164,537.3051169216003,0.0,683.3843992562944,20.559881483643164,4631,0.15150000000000008,12450,0.27513396739959717,55.16,0.005,0.7666444200000001
907,3.0,10,49961,2,7.4966634319316015,7.971564269261421,1032.013098024442,0.0,408.18976585749886,7.971564269261421,4637,0.15059999999999996,12465,0.31411752104759216,55.58,0.005,0.6609684599999999
908,,10,49961,,,,,,,,4637,0.1505850000000004,,,55.58,,0.4589478400000002
908,84.0,10,50021,2,10.263647968007914,10.700762263314083,802.9905051922233,0.0,513.5924110131514,10.700762263314083,4642,0.15,12480,0.43656790256500244,55.58,0.005,0.4589478400000002
909,3.0,10,50081,1,16.106260220208778,16.254151966672325,898.6021261213473,0.0,78.88971325299326,16.254151966672325,4648,0.15,12495,0.21027468144893646,55.58,0.005,0.06174921000000005
910,161.0,10,50141,2,16.47251274386526,16.789227254572115,578.2464922625385,0.0,726.8842872156151,16.789227254572115,4653,0.15,12510,0.06499624252319336,55.58,0.005,0.4783214100000002
911,3.0,10,50201,2,7.971564332543861,7.7341139145105195,72.19694777411814,0.0,317.5856438380156,7.7341139145105195,4659,0.15,12525,0.34654486179351807,55.69,0.005,0.3507502800000003
912,,10,50201,,,,,,,,4659,0.15,,,55.69,,-0.06405582000000001
912,140.0,10,50261,2,12.068979842521218,11.908072950349231,268.5312415737627,1.6047341575071685,748.5799607490865,11.849203660389636,4664,0.15,12540,0.08940590918064117,55.69,0.005,-0.06405582000000001
913,1.0,10,50321,1,19.43047905714653,17.21411297754659,23.31471519895217,0.0,914.812145594914,17.21411297754659,4669,0.15,12555,0.16178904473781586,55.72,0.005,-0.4313423799999999
914,106.0,10,50381,1,17.63665152725001,17.759110219625786,524.8325841340882,0.0,712.278476077404,17.759110219625786,4674,0.15,12570,0.3801459074020386,55.72,0.005,0.13926508000000004
915,1.0,10,50418,2,12.5741990460889,13.260535229634337,613.5506058422029,0.0,427.74909494015515,13.260535229634337,4678,0.15,12579,0.3727022409439087,55.96,0.005,0.4201685500000003
916,,10,50418,,,,,,,,4678,0.15,,,55.73,,0.5879239600000001
916,59.0,10,50478,0,21.25493690599513,21.26725588701711,511.32312437376817,0.0,526.2889375281287,21.26725588701711,4683,0.15,12594,0.6706259846687317,55.73,0.005,0.5879239600000001
917,2.0,10,50538,1,17.80421475141744,18.077524553246715,521.6356984078543,0.0,745.410805263888,18.077524553246715,4689,0.15,12609,0.3443271517753601,55.75,0.005,1.5939345500000002
918,146.0,10,50598,0,20.875595590625483,20.88327307503113,526.9098874006357,0.0,523.2610591533979,20.88327307503113,4695,0.15,12624,0.5184366703033447,55.75,0.005,1.7532360700000005
919,3.0,10,50658,2,9.990832994895637,9.693234255447546,69.0144209701275,0.0,972.7666098450678,9.693234255447546,4700,0.15,12639,0.41809940338134766,55.75,0.005,2.14953192
920,,10,50658,,,,,,,,4700,0.15,,,55.75,,2.00829323
920,154.0,10,50718,2,11.261151232752164,11.671059872853531,702.4470829849324,0.0,540.8007185066015,11.671059872853531,4706,0.15,12654,0.12329866737127304,55.75,0.005,2.00829323
921,3.0,10,50778,2,9.989585055486124,9.691973708881827,101.4857674373136,0.0,548.3893797299202,9.691973708881827,4712,0.15,12669,0.40826576948165894,55.75,0.005,2.3680932599999998
922,65.0,10,50838,1,17.432532838249944,17.299350236361366,602.6948863244647,0.0,445.27795873214006,17.299350236361366,4718,0.15,12684,0.3696258068084717,55.75,0.005,2.3117293
923,3.0,10,50898,2,9.999726626320893,9.7032656155402,303.8552369499439,0.0,287.59226548198353,9.7032656155402,4724,0.15,12699,0.1495644599199295,55.75,0.005,2.30380107
924,,10,50898,,,,,,,,4724,0.15,,,56.26,,2.3623550899999994
924,60.0,10,50958,1,19.487458338787313,19.171870596606684,387.2355108836116,0.0,440.70859740175115,19.171870596606684,4730,0.15,12714,0.1560014933347702,56.26,0.005,2.3623550899999994
925,3.0,10,51018,2,7.9807366789269665,7.743377802235232,185.94089444008728,0.0,407.4996184096565,7.743377802235232,4736,0.15,12729,0.17156824469566345,56.26,0.005,2.7389522
926,84.0,10,51078,1,20.616945104761506,20.791668280298254,533.1774372050032,0.0,705.9196310744447,20.791668280298254,4742,0.15,12744,0.21817055344581604,56.26,0.005,2.6565530599999994
927,2.0,10,51138,2,9.370829288273855,9.964455334968235,1065.1604419468265,0.0,262.67386346162243,9.964455334968235,4749,0.15,12759,0.32791513204574585,56.26,0.005,3.1673959800000007
928,,10,51138,,,,,,,,4749,0.15,,,56.26,,2.88640628
928,95.0,10,51175,2,13.728562976879426,13.520164635044964,414.32993861353424,0.0,647.3592964401421,13.520164635044964,4752,0.15,12768,0.5829454660415649,56.26,0.005,2.88640628
929,2.0,10,51235,2,7.971788486091555,7.734340305142993,16.37639509539372,0.0,372.89679321397966,7.734340305142993,4758,0.15,12783,0.30428454279899597,56.03,0.005,2.74992935
930,109.0,10,51295,1,18.28982141842897,18.360311829755673,632.8359779510004,0.0,347.89790626305006,18.360311829755673,4764,0.15,12798,0.17024824023246765,56.03,0.005,2.4956180700000004
931,1.0,10,51328,2,10.007392147988703,9.709960695368055,261.26518493048957,0.0,595.9884025558822,9.709960695368055,4768,0.15,12806,0.14338050782680511,56.03,0.005,2.4888205400000003
932,,10,51328,,,,,,,,4768,0.15,,,55.76,,2.6005104
932,102.0,10,51388,2,11.581927140595287,12.076176604138857,842.4553068651711,0.0,522.5014658013815,12.076176604138857,4774,0.15,12821,0.6536135673522949,55.76,0.005,2.6005104
933,2.0,10,51448,2,7.971600631887499,7.734150576126849,0.0,7.341680636370256,315.01048286424066,7.734150576126849,4780,0.15,12836,0.33890312910079956,55.76,0.005,2.3114967299999996
934,160.0,10,51508,2,16.090651453798444,15.764951170543972,386.17109696805807,0.12035542026836486,410.6175683000944,15.764951170543972,4786,0.15,12851,0.19143691658973694,55.76,0.005,2.3367662999999994
935,2.0,10,51568,1,17.742767852392923,18.016266187787984,1002.5842864374397,0.0,83.26812953945114,18.016266187787984,4792,0.15,12866,0.423244446516037,55.76,0.005,2.3724135199999994
936,,10,51568,,,,,,,,4792,0.15,,,55.76,,2.3364631100000004
936,103.0,10,51628,1,20.15714115942366,20.01639833937701,459.1762901701983,0.0,581.2356055595685,20.01639833937701,4798,0.15,12881,0.13315366208553314,55.76,0.005,2.3364631100000004
937,1.0,10,51685,2,7.992668321784949,7.754589349682327,17.200395598745217,0.0,1015.7656012968279,7.754589349682327,4804,0.15,12896,0.05594256520271301,55.76,0.005,2.7066298500000006
938,115.0,10,51745,2,11.553436226473982,12.051599617214565,774.3307414648302,0.0,526.7209733463117,12.051599617214565,4809,0.15,12911,0.05736199766397476,55.73,0.005,2.38566931
939,2.0,10,51805,2,7.496663493864219,7.971564329982037,873.8377063405146,0.0,285.5658777684414,7.971564329982037,4815,0.15,12926,0.3862358629703522,55.73,0.005,2.0333635
940,,10,51805,,,,,,,,4815,0.15,,,55.73,,2.00426405
940,141.0,10,51865,1,21.611279231047373,21.59767126870613,494.69692228647745,0.0,561.3072581643178,21.59767126870613,4821,0.15,12941,0.8066457509994507,55.73,0.005,2.00426405
941,1.0,10,51925,1,16.379178904681208,16.71726306318031,532.4839180322635,0.0,1033.428546593886,16.71726306318031,4827,0.15,12956,0.35787492990493774,55.73,0.005,2.5386740100000007
942,87.0,10,51985,2,13.62420940947355,14.033481854554134,767.2071302509354,0.0,473.5556406699672,14.033481854554134,4833,0.15,12971,0.11047767847776413,55.73,0.005,2.6351309400000003
943,1.0,10,52045,2,7.496663430619078,7.971564267974583,768.9453631603574,0.0,669.6354444652161,7.971564267974583,4839,0.15,12986,0.09886792302131653,55.73,0.005,2.5432419700000004
944,,10,52045,,,,,,,,4839,0.15,,,55.73,,2.658640760000001
944,94.0,10,52105,1,22.84873569259617,22.914910863975237,543.54653601259,0.0,547.7613421520966,22.914910863975237,4845,0.15,13001,0.7148910164833069,55.73,0.005,2.658640760000001
945,2.0,10,52165,1,14.243372044802806,14.462019883216708,667.6086493594191,0.0,983.457025706979,14.462019883216708,4851,0.15,13016,0.23625406622886658,55.73,0.005,3.1019576500000006
946,110.0,10,52225,2,16.003296623814432,15.841130641624193,331.62402478725824,0.8886102012392161,661.0562272625175,15.801944978694902,4857,0.15,13031,0.10055357217788696,55.73,0.005,3.14815331
947,1.0,10,52285,2,10.515180258788451,9.314210456505851,82.85542673264968,0.0,421.98382679361634,9.314210456505851,4863,0.15,13046,0.3181857466697693,55.73,0.005,2.80817577
948,,10,52285,,,,,,,,4863,0.15,,,55.73,,2.49383656
948,157.0,10,52345,1,17.95680779737942,17.56173017495388,272.70699443849924,0.4175858557815803,588.7805330977329,17.52947065736405,4869,0.15,13061,0.3295353651046753,55.73,0.005,2.49383656
