Avg_2_headway,time/fps,Avg_0_headway,time/total_timesteps,time/time_elapsed,Total_Lane_Changes,time/iterations,Total_Crashed_Cras,Avg_1_speed,Avg_2_speed,Avg_0_speed,Avg_1_headway,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/value_loss,train/approx_kl,train/loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/learning_rate
0.0,10,290.10940767678295,368442,34355,49.0,6645,0,20.098861476266464,20.098861476266464,20.098861476266464,275.7452238938075,39.15186129,58.8,,,,,,,,,,
0.0,10,657.822171289095,368502,34361,2.0,6646,1,14.462072486893305,14.462072486893305,14.243425315157985,281.5987709121873,39.147546569999996,58.8,,,,,,,,,,
0.0,10,291.7290545444678,368562,34367,20.0,6647,0,20.03504327782435,20.03504327782435,20.032523615592414,277.82228367645484,38.826988189999994,58.8,,,,,,,,,,
0.0,10,289.0144804255349,368622,34373,0.0,6648,0,20.000000000000014,20.000000000000014,20.000000000000014,289.7155960718221,39.6165821,58.93,,,,,,,,,,
,10,,368640,34374,,720,,,,,,40.08384099,59.05,,,,,,,,,,
0.0,10,439.75608398733095,368682,34379,148.0,6649,1,17.087177143811868,17.087177143811868,16.912572116467118,287.885797973766,40.08384099,59.05,7200,24.653615545481443,0.025340611,1.0395793914794922,-1.6962706178426743,0.8336295,-0.02925776947522536,0.242578125,0.2,0.0003
0.0,10,288.45205416669796,368742,34385,0.0,6650,0,20.000000000000014,20.000000000000014,20.000000000000014,282.9608971650557,40.17712921,59.39,,,,,,,,,,
0.0,10,290.3021571719752,368802,34390,30.0,6651,0,20.12582897476052,20.12582897476052,20.126893692393104,282.1249462148859,40.71723073,59.39,,,,,,,,,,
0.0,10,278.6989595468315,368862,34396,0.0,6652,0,20.000000000000014,20.000000000000014,20.000000000000014,299.48313071147595,41.05834748,59.39,,,,,,,,,,
0.0,10,290.13001947758084,368922,34402,60.0,6653,0,20.154925908519736,20.154925908519736,20.150667037989425,291.94904210271477,41.06672312,59.39,,,,,,,,,,
0.0,10,279.1388403135595,368982,34408,0.0,6654,0,20.00000705766691,20.00000705766691,20.00000705766691,284.536978762658,42.030682510000005,59.39,,,,,,,,,,
0.0,10,280.1363639540764,369042,34413,46.0,6655,0,20.179764087448103,20.179764087448103,20.182958240345833,284.6828584949135,42.02814444,59.39,,,,,,,,,,
0.0,10,277.4085256035705,369102,34419,0.0,6656,0,20.00000789091094,20.00000789091094,20.00000789091094,295.7852181228782,42.69582634,59.39,,,,,,,,,,
,10,,369152,34424,,721,,,,,,42.71029334000001,59.39,,,,,,,,,,
