Avg_1_headway,rollout/exploration_rate,Avg_1_speed,time/episodes,time/time_elapsed,Total_Lane_Changes,Avg_0_headway,Avg_0_speed,Avg_2_speed,Total_Crashed_Cras,Avg_2_headway,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/loss,train/n_updates
249.3347864753593,0.15,17.970814760812285,1810,8674,17.0,253.34326555274762,18.168607782497652,17.970814760812285,2,0.0,10,87601,51.91,2.54663169,0.005,0.2484056055545807,21875
124.39297956381029,0.15,8.141782790223095,1811,8677,2.0,161.38389423462922,8.37545700232347,8.141782790223095,2,0.0,10,87635,51.75,2.6473367100000003,0.005,0.19425424933433533,21883
,0.15,,1812,8677,,,,,,,10,87635,51.49,2.97220981,,,
560.9390485759174,0.15,14.421558190239555,1812,8683,61.0,119.75938143138707,14.087572014601305,14.421558190239555,2,0.0,10,87695,51.49,2.97220981,0.005,0.4029616415500641,21898
30.31674214606869,0.15,7.468009211536918,1813,8690,3.0,2.831912047591004,8.427994589582706,7.468009211536918,2,0.0,10,87755,51.49,2.1854077800000002,0.005,0.28301966190338135,21913
339.8590561424837,0.15,15.797303896373462,1814,8696,67.0,241.26566262966722,15.646479731716541,15.797303896373462,2,0.0,10,87815,51.49,1.3328697099999993,0.005,0.23705150187015533,21928
456.37928348152764,0.15,15.481867857229581,1815,8702,3.0,512.5848101965842,17.478280388515884,15.481867857229581,1,0.0,10,87875,51.49,1.4433603999999998,0.005,0.27777016162872314,21943
,0.15,,1816,8702,,,,,,,10,87875,51.85,1.4649903999999998,,,
304.40958179280005,0.15,21.04422357617861,1816,8702,8.0,316.46066084115546,21.462360325253176,21.04422357617861,2,0.0,10,87881,51.85,1.4649903999999998,0.005,0.23575203120708466,21945
176.9382750911269,0.15,9.667640344946765,1817,8706,2.0,67.81535123231242,9.964453387727698,9.667640344946765,2,0.0,10,87914,51.31,1.7016514200000001,0.005,0.2506820261478424,21953
299.7839100408432,0.15,19.05061380841157,1818,8707,2.0,229.73024220427672,18.875852891757322,19.05061380841157,2,0.0,10,87926,51.04,1.0232532200000002,0.005,0.23742567002773285,21956
275.3569616485729,0.15,20.00000000000428,1819,8713,3.0,288.99766340161887,20.00000000000428,20.00000000000428,0,0.0,10,87986,50.56,0.7900044899999998,0.005,0.2728017568588257,21971
,0.15,,1820,8713,,,,,,,10,87986,50.56,1.2973648900000003,,,
191.18215235610973,0.15,11.086433796903925,1820,8719,156.0,204.78979349960503,11.55832037319462,11.086433796903925,2,0.0,10,88046,50.56,1.2973648900000003,0.005,0.27072834968566895,21986
0.0,0.15,15.536490453185777,1821,8725,2.0,308.4126658082703,13.761929222127549,13.761929222127549,1,191.00939609904026,10,88106,50.77,1.23075463,0.005,0.27840811014175415,22001
239.2598940363411,0.15,17.341279524178315,1822,8731,116.0,469.44775783455276,17.205702535697462,17.312188356456055,1,3.1313015753941027,10,88166,50.77,0.9171618500000004,0.005,0.26513412594795227,22016
62.30114018245081,0.15,17.804214751283098,1823,8737,2.0,302.69890793131253,18.350834354945007,17.804214751283098,1,0.0,10,88226,50.77,0.90638915,0.005,0.38810279965400696,22031
,0.15,,1824,8737,,,,,,,10,88226,50.77,0.8850693600000002,,,
544.1032533089437,0.15,11.757989194909326,1824,8743,122.0,178.2277855697447,11.414803166233469,11.757989194909326,2,0.0,10,88286,50.77,0.8850693600000002,0.005,0.23096686601638794,22046
376.6982771757754,0.15,7.793349993421278,1825,8746,2.0,179.52068202924227,8.030215068589293,7.793349993421278,2,0.0,10,88314,50.77,0.8213637699999998,0.005,0.2503874599933624,22053
103.51523759075651,0.15,12.043282242654707,1826,8751,16.0,230.36520586108094,12.339798102444583,12.043282242654707,2,0.0,10,88363,50.45,1.25413309,0.005,0.5173801183700562,22065
793.421813842052,0.15,7.97456616713817,1827,8757,3.0,316.7068375461106,7.499725248557036,7.97456616713817,2,0.0,10,88423,50.34,1.27787815,0.005,0.44155868887901306,22080
,0.15,,1828,8757,,,,,,,10,88423,50.34,0.8872690100000001,,,
295.0822452512251,0.15,19.902661145628358,1828,8763,41.0,298.1134550910908,19.87805022279002,19.902661145628358,1,0.0,10,88483,50.34,0.8872690100000001,0.005,0.19178098440170288,22095
51.10320617348384,0.15,7.531491973219326,1829,8768,2.0,711.3271365882065,8.502656223459686,7.531491973219326,2,0.0,10,88532,50.34,1.1103654600000001,0.005,0.2332341969013214,22107
273.4845030980507,0.15,11.412974042705017,1830,8774,94.0,206.3414964454021,12.01791749843087,11.412974042705017,2,0.0,10,88592,50.23,0.6017360199999999,0.005,0.4001954197883606,22122
479.8689364866791,0.15,1.3375129079129279e-05,1831,8781,1.0,0.0,20.000124519574925,1.3375129079129279e-05,2,285.78647014481476,10,88652,50.4,0.36132429,0.005,0.210402250289917,22137
,0.15,,1832,8781,,,,,,,10,88652,50.4,-0.08472759999999986,,,
267.807730721777,0.15,18.336167367512058,1832,8787,117.0,355.72682043331446,18.60365150563607,18.336167367512058,1,4.685024100734668,10,88712,50.4,-0.08472759999999986,0.005,0.21303339302539825,22152
318.0437177421286,0.15,18.077524553246022,1833,8793,3.0,782.3259676423362,17.804214751416737,18.077524553246022,1,0.0,10,88772,50.41,0.52886518,0.005,0.5079014301300049,22167
302.2341250603407,0.15,15.12994309433759,1834,8799,93.0,291.1642622577009,15.573536590011985,15.12994309433759,2,0.0,10,88832,50.41,0.39815451999999996,0.005,0.21635298430919647,22182
873.7788875625384,0.15,7.971564267974583,1835,8806,1.0,339.00267491607883,7.496663430619078,7.971564267974583,2,0.0,10,88892,50.41,0.3895532799999998,0.005,0.21864716708660126,22197
,0.15,,1836,8806,,,,,,,10,88892,50.41,-0.6048629700000001,,,
297.7015734347361,0.15,20.036511497620783,1836,8812,42.0,289.6371411677412,20.034049826154895,20.036511497620783,0,0.0,10,88952,50.41,-0.6048629700000001,0.005,0.4463924169540405,22212
299.79418067411507,0.15,18.077493735957074,1837,8818,2.0,518.7951517558597,17.80418354356143,18.077493735957074,1,0.0,10,89012,50.41,-0.06504345000000022,0.005,0.2930283546447754,22227
227.022085008444,0.15,19.28631241006617,1838,8820,30.0,295.3155092889144,19.68180009692373,19.28631241006617,2,0.0,10,89028,50.41,0.27508626999999986,0.005,0.30111080408096313,22231
984.4660212805505,0.15,9.396600114710974,1839,8826,1.0,18.57816077449627,8.792150564015806,9.396600114710974,2,0.0,10,89088,49.97,0.6019052199999997,0.005,0.26841866970062256,22246
,0.15,,1840,8826,,,,,,,10,89088,49.97,0.5909915199999995,,,
300.9908726017997,0.15,20.42176218744815,1840,8832,83.0,267.5572118411717,20.42101802689782,20.42176218744815,1,0.0,10,89148,49.97,0.5909915199999995,0.005,0.1085149273276329,22261
285.678730260712,0.15,14.466090600949448,1841,8838,2.0,762.1207444115687,14.247494353245521,14.466090600949448,1,0.0,10,89208,50.13,1.4052047099999994,0.005,0.15189452469348907,22276
572.6933401432995,0.15,12.812146387524294,1842,8844,134.0,326.0033532866487,12.255569775029338,12.812146387524294,2,0.0,10,89261,50.13,1.4519052199999996,0.005,0.2919328510761261,22290
388.70628997478957,0.15,7.734113870685761,1843,8847,2.0,5.562431834826043,7.971564289152157,7.734113870685761,2,0.0,10,89298,50.06,0.7996901199999995,0.005,0.27689170837402344,22299
,0.15,,1844,8847,,,,,,,10,89298,49.83,0.6271576899999995,,,
292.3705766773965,0.15,19.061550821722214,1844,8853,72.0,276.702983492021,19.031691328018265,19.061550821722214,1,0.0,10,89358,49.83,0.6271576899999995,0.005,0.2713247537612915,22314
211.94553330425538,0.15,0.9404156006953852,1845,8859,0.0,0.0,19.661592917085343,0.9404156006953852,2,28.934858463573846,10,89418,49.83,0.6662439899999996,0.005,0.3748078942298889,22329
198.54806149782368,0.15,15.864946430310233,1846,8863,73.0,395.52719235201886,16.57769942640139,15.864946430310233,2,0.8510252489286425,10,89451,49.83,0.66928968,0.005,0.3551463484764099,22337
762.8321463701566,0.15,7.971564436504714,1847,8869,3.0,343.9581172431816,7.496663602513119,7.971564436504714,2,0.0,10,89511,49.82,0.6486841099999999,0.005,0.24314558506011963,22352
,0.15,,1848,8869,,,,,,,10,89511,49.82,-0.09965091999999999,,,
495.5864286303088,0.15,10.964631092167004,1848,8875,3.0,322.77214926951393,10.570107096120642,10.964631092167004,2,0.0,10,89571,49.82,-0.09965091999999999,0.005,0.27736255526542664,22367
324.9239018233159,0.15,14.784316815167195,1849,8881,3.0,990.5046611398382,14.569947282651508,14.784316815167195,1,0.0,10,89631,49.82,-1.12350879,0.005,0.3293287754058838,22382
295.232850135588,0.15,20.432017480621294,1850,8888,125.0,297.93218350477,20.42318533128413,20.432017480621294,0,0.0,10,89691,49.82,-1.3471128499999998,0.005,0.2843537926673889,22397
0.0,0.15,10.514778828074398,1851,8894,2.0,993.6171776755864,9.313792098305793,9.313792098305793,2,389.388655720757,10,89751,49.94,-0.5971128499999999,0.005,0.3770471513271332,22412
,0.15,,1852,8894,,,,,,,10,89751,50.45,-1.10776676,,,
290.5037138037232,0.15,11.615339266666663,1852,8896,64.0,209.69660961863758,11.755011781345274,11.56914746936787,2,14.976486758490655,10,89776,50.45,-1.10776676,0.005,0.3113604187965393,22418
411.8357274586325,0.15,15.382207674009358,1853,8902,1.0,514.7361258120291,17.38877651229445,15.382207674009358,1,0.0,10,89836,50.4,-1.1273087899999998,0.005,0.6214913129806519,22433
501.0146231689591,0.15,11.253892353813626,1854,8909,91.0,298.4616773623169,10.867837937883856,11.253892353813626,2,0.0,10,89896,50.86,-1.1696945799999998,0.005,0.28693974018096924,22448
149.43896290002965,0.15,9.667642709191819,1855,8912,2.0,100.98014519864671,9.964455728610403,9.667642709191819,2,0.0,10,89926,50.86,-1.4777318099999999,0.005,0.3321385979652405,22456
,0.15,,1856,8912,,,,,,,10,89926,50.56,-1.6495592199999998,,,
301.27562323456976,0.15,23.408584402662225,1856,8913,24.0,259.45931532273715,23.265931137475885,23.408584402662225,2,0.0,10,89939,50.56,-1.6495592199999998,0.005,0.29209113121032715,22459
38.771267115532964,0.15,7.754587567487853,1857,8917,2.0,343.82778103942405,7.992666557414809,7.754587567487853,2,0.0,10,89980,50.28,-1.5147594500000003,0.005,0.44270217418670654,22469
188.7730858070843,0.15,17.74053947793638,1858,8923,153.0,284.0991614781599,17.546345576364935,17.388413396630344,1,16.981331818062163,10,90040,50.19,-1.62601157,0.005,0.19189924001693726,22484
25.274262194898938,0.15,12.239552687562,1859,8929,2.0,289.27286796605586,12.581428412699596,12.239552687562,2,0.0,10,90100,50.19,-1.43591005,0.005,0.448692262172699,22499
,0.15,,1860,8929,,,,,,,10,90100,50.19,-0.8757577599999999,,,
613.5852359156781,0.15,12.307267051581626,1860,8935,25.0,290.47116749968376,11.795343218790324,12.307267051581626,2,0.0,10,90160,50.19,-0.8757577599999999,0.005,0.2871405780315399,22514
279.14242252122904,0.15,14.462030062243347,1861,8941,2.0,389.9072054943565,14.243382352834477,14.462030062243347,1,0.0,10,90220,50.19,-1.27550395,0.005,0.6496745944023132,22529
147.70170423960275,0.15,12.248832196981507,1862,8947,141.0,154.48593635906394,16.788008555750768,12.248832196981507,2,30.176665011216958,10,90280,50.43,-0.6800724800000001,0.005,0.43234336376190186,22544
119.68749252877183,0.15,0.14590060004545014,1863,8953,1.0,0.0,24.987520193116186,0.14590060004545014,2,86.20883161042116,10,90340,50.43,-0.7472185600000002,0.005,0.5160765647888184,22559
,0.15,,1864,8953,,,,,,,10,90340,50.43,-0.6591474999999999,,,
311.99122077320857,0.15,20.14185151628167,1864,8955,35.0,249.64170690513825,21.235527636279492,20.14185151628167,2,4.310441580521058,10,90359,50.43,-0.6591474999999999,0.005,0.2765093147754669,22564
292.39806905539785,0.15,9.667642317217966,1865,8958,1.0,26.789675545206705,9.96445534050985,9.667642317217966,2,0.0,10,90381,50.38,-0.5586398900000001,0.005,0.4787759780883789,22570
240.19535655856473,0.15,18.873857898639294,1866,8960,33.0,283.0384873564346,19.296614923843492,18.873857898639294,2,0.0,10,90398,50.0,-0.36743854,0.005,0.17629724740982056,22574
148.27496182177924,0.15,7.75458764167951,1867,8963,3.0,587.0822743200403,7.992666630864451,7.75458764167951,2,0.0,10,90427,49.57,-0.9721480799999999,0.005,0.30395734310150146,22581
,0.15,,1868,8963,,,,,,,10,90427,49.26,-1.2637442500000002,,,
127.2635975266688,0.15,14.801378813205169,1868,8969,118.0,311.3957396515017,14.798904778013586,14.56664694822165,2,19.55844349976198,10,90487,49.26,-1.2637442500000002,0.005,0.13910385966300964,22596
268.48239200430544,0.15,14.462019642597447,1869,8975,3.0,629.2309460511084,14.243371801134028,14.462019642597447,1,0.0,10,90547,49.26,-1.4429602700000004,0.005,0.3173990845680237,22611
288.80071075879704,0.15,15.3499322434762,1870,8981,140.0,486.52631163365464,15.14524534315965,15.3499322434762,2,0.0,10,90607,49.26,-0.9300443000000002,0.005,0.5798448920249939,22626
290.4354723717945,0.15,21.360267371009495,1871,8987,2.0,285.10317959807116,21.42504172767933,21.360267371009495,0,0.0,10,90667,49.26,-1.54061959,0.005,0.23963777720928192,22641
,0.15,,1872,8987,,,,,,,10,90667,49.61,-0.9685383700000001,,,
277.05910373057645,0.15,20.231160370606375,1872,8993,61.0,292.9607944618526,20.23009281004072,20.231160370606375,0,0.0,10,90727,49.61,-0.9685383700000001,0.005,0.24992218613624573,22656
248.14369633558795,0.15,9.663346615742459,1873,8999,2.0,34.91284123625519,9.960202087117464,9.663346615742459,2,0.0,10,90780,49.65,-0.05596988000000032,0.005,0.26231786608695984,22669
272.4090360015558,0.15,16.254928053846715,1874,9005,94.0,293.44865708954916,17.015787948817493,16.254928053846715,1,0.0,10,90840,49.58,0.3075383,0.005,0.3624674677848816,22684
295.0845701142555,0.15,20.000000000857057,1875,9011,3.0,283.8968214242823,20.000000000857057,20.000000000857057,0,0.0,10,90900,49.58,0.6192698299999999,0.005,0.3446052074432373,22699
,0.15,,1876,9011,,,,,,,10,90900,49.58,1.21963644,,,
272.5047958788492,0.15,19.413552760987145,1876,9017,89.0,297.52246707590973,19.385756958964627,19.413552760987145,1,0.0,10,90960,49.58,1.21963644,0.005,0.21105584502220154,22714
278.0105566155644,0.15,21.645012526129573,1877,9023,2.0,296.3773281036317,21.709960301716798,21.645012526129573,0,0.0,10,91020,50.0,1.68060654,0.005,0.2521372437477112,22729
203.43365409453386,0.15,17.373129920326495,1878,9030,116.0,621.1238267482684,17.25744080746487,17.373129920326495,2,0.0,10,91080,50.51,2.28669775,0.005,0.37016355991363525,22744
76.88354778764688,0.15,9.692534297283242,1879,9035,3.0,1062.9711283494642,9.990140037251704,9.692534297283242,2,0.0,10,91135,50.89,2.3143604900000003,0.005,0.5103834867477417,22758
,0.15,,1880,9035,,,,,,,10,91135,51.19,2.1953950600000005,,,
525.2813657780622,0.15,10.319751879666025,1880,9041,3.0,300.3245418514088,9.905575572246333,10.319751879666025,2,0.0,10,91190,51.19,2.1953950600000005,0.005,0.3416062295436859,22772
419.0038490784351,0.15,0.002363184868965248,1881,9047,2.0,0.0,24.999989464664495,0.002363184868965248,2,187.76983657611686,10,91250,51.31,2.1253443000000005,0.005,0.24996572732925415,22787
210.89487408552685,0.15,12.83840079669465,1882,9050,84.0,422.8595967800054,13.756100070104845,12.83840079669465,2,6.057091502455383,10,91280,51.67,1.7719878300000003,0.005,0.23651203513145447,22794
361.5657998411558,0.15,9.66764229076786,1883,9054,3.0,15.088134437617214,9.964455314321112,9.66764229076786,2,0.0,10,91312,51.74,1.5634350899999998,0.005,0.5494390726089478,22802
,0.15,,1884,9054,,,,,,,10,91312,51.46,1.4278738900000005,,,
582.5378586108717,0.15,12.772117052807586,1884,9060,117.0,94.85861334655277,12.44101572825795,12.772117052807586,2,0.0,10,91372,51.46,1.4278738900000005,0.005,0.2004796862602234,22817
112.94321630632021,0.15,7.754587404806925,1885,9063,2.0,455.51010337600184,7.992666396360909,7.754587404806925,2,0.0,10,91400,51.46,1.6434960100000007,0.005,0.449215292930603,22824
202.70418769150956,0.15,13.494695913442797,1886,9069,77.0,385.3098492478535,13.57212543477731,13.435826594343519,2,1.5053303804891316,10,91460,51.14,1.4985721500000002,0.005,0.1666753739118576,22839
173.45943101894113,0.15,16.2421533586032,1887,9075,1.0,1106.2632723114393,16.093795603161887,16.2421533586032,1,0.0,10,91520,51.14,0.9964570899999999,0.005,0.17643074691295624,22854
,0.15,,1888,9075,,,,,,,10,91520,51.14,0.5114661800000001,,,
397.11102443388523,0.15,11.61480851944217,1888,9080,64.0,318.9161322203801,11.272400031282421,11.61480851944217,2,0.0,10,91566,51.14,0.5114661800000001,0.005,0.27726951241493225,22866
0.0,0.15,10.514789726019576,1889,9086,2.0,481.78536453022275,9.313803455785528,9.313803455785528,2,359.0684283747132,10,91626,51.37,0.4386235400000001,0.005,0.2567300498485565,22881
245.05684369483066,0.15,18.09636723333189,1890,9092,159.0,454.8014800764116,17.970893457481893,18.076678933819853,1,5.886367678273987,10,91686,51.37,0.9914154099999999,0.005,0.175242617726326,22896
0.0,0.15,8.411823062492994,1891,9098,3.0,823.3650550580918,7.451033678679522,7.451033678679522,2,306.89924910087484,10,91746,51.64,1.20644643,0.005,0.32328560948371887,22911
,0.15,,1892,9098,,,,,,,10,91746,51.84,0.6730566999999997,,,
130.3745057638606,0.15,12.676325641481716,1892,9104,59.0,210.02169572291277,14.697557943330926,12.660574995845428,2,9.203655318819898,10,91806,51.84,0.6730566999999997,0.005,0.21542710065841675,22926
150.17359227156635,0.15,9.313793040702045,1893,9108,2.0,236.44720381228262,10.51477973234039,9.313793040702045,2,0.0,10,91841,51.84,0.06933593000000016,0.005,0.2566908001899719,22935
304.06120756226545,0.15,21.012628953497227,1894,9109,2.0,245.17316762668736,21.002215068213008,21.012628953497227,1,0.0,10,91852,51.59,-0.41492778000000013,0.005,0.35141855478286743,22937
0.0,0.15,15.536539171464671,1895,9115,3.0,300.7769128567222,13.761983531994844,13.761983531994844,1,286.16689636604724,10,91912,51.1,-1.0042678799999998,0.005,0.3235258460044861,22952
,0.15,,1896,9115,,,,,,,10,91912,51.1,-0.6570315600000001,,,
354.10113771605074,0.15,21.43381701313006,1896,9121,96.0,299.71640930083015,21.311254489211723,21.404725937073177,1,4.6912605961647085,10,91972,51.1,-0.6570315600000001,0.005,0.5268539786338806,22967
136.2877417394518,0.15,9.125455260063307,1897,9124,3.0,423.62376959734627,9.428202530570264,9.125455260063307,2,0.0,10,92000,51.1,-0.1798742,0.005,0.21457529067993164,22974
381.64787850976484,0.15,15.77267668548811,1898,9130,89.0,369.75410132299567,15.460221846831162,15.77267668548811,2,0.0,10,92060,50.78,-0.3932131700000003,0.005,0.5897112488746643,22989
408.05887339418996,0.15,9.313792076769484,1899,9137,2.0,319.89889598113814,10.514778807409469,9.313792076769484,2,0.0,10,92120,50.78,-0.5405340900000002,0.005,0.2558950185775757,23004
,0.15,,1900,9137,,,,,,,10,92120,50.78,-0.5329480800000002,,,
318.3549538034406,0.15,17.599624588077603,1900,9143,52.0,512.8051393730558,17.34473108081183,17.599624588077603,2,0.0,10,92180,50.78,-0.5329480800000002,0.005,0.27810999751091003,23019
46.671361038118675,0.15,7.734113864108688,1901,9149,1.0,47.07192483240374,7.971564282640077,7.734113864108688,2,0.0,10,92240,50.78,-0.46453297,0.005,0.21607908606529236,23034
142.1185353378765,0.15,16.47949593135094,1902,9155,83.0,283.64699335429106,16.092838369234016,15.927205738498897,1,41.70340570628528,10,92300,50.78,-0.19445401000000012,0.005,0.46844416856765747,23049
0.0,0.15,10.514780304876616,1903,9161,1.0,472.42430403525987,9.313793637380453,9.313793637380453,2,421.87063666921154,10,92360,50.78,0.14539370999999984,0.005,0.2157234251499176,23064
,0.15,,1904,9161,,,,,,,10,92360,50.78,-0.51805807,,,
104.79255334355882,0.15,13.98849921152816,1904,9166,67.0,250.40820774326,14.286641199727148,13.962390805713026,2,9.171100797156772,10,92405,50.78,-0.51805807,0.005,0.3701959252357483,23076
354.17198928081734,0.15,7.451033678644638,1905,9172,2.0,86.509329928042,8.411823062459522,7.451033678644638,2,0.0,10,92465,50.63,-1.34724588,0.005,0.18208138644695282,23091
132.46012214725624,0.15,16.444979699631833,1906,9179,90.0,290.91421200533205,16.003952095226918,15.830259672209154,1,52.75559094387285,10,92525,50.63,-2.1220907799999997,0.005,0.2109813690185547,23106
238.85282018148848,0.15,9.667656682355881,1907,9182,2.0,43.27915153600566,9.964469563698291,9.667656682355881,2,0.0,10,92559,50.88,-1.8884472300000001,0.005,0.2357209026813507,23114
,0.15,,1908,9182,,,,,,,10,92559,50.62,-1.9512785899999998,,,
286.206202227295,0.15,19.95371867681852,1908,9188,97.0,283.6234178961988,19.932956191657773,19.95371867681852,1,0.0,10,92619,50.62,-1.9512785899999998,0.005,0.2753739058971405,23129
287.35473085233593,0.15,14.462240394865702,1909,9194,2.0,623.3502860574343,14.24359535113087,14.462240394865702,1,0.0,10,92679,50.62,-1.54902252,0.005,0.1923578977584839,23144
290.16805045759656,0.15,15.496901716322771,1910,9200,117.0,538.9723877803269,15.304761939396473,15.496901716322771,1,0.0,10,92739,51.03,-1.16805805,0.005,0.31733906269073486,23159
365.7462301363586,0.15,9.667671721572848,1911,9202,1.0,36.73340497271829,9.964484454304852,9.667671721572848,2,0.0,10,92760,51.38,-1.12795652,0.005,0.22637534141540527,23164
,0.15,,1912,9202,,,,,,,10,92760,51.25,-1.1322712400000001,,,
290.1878743044064,0.15,17.15436987407489,1912,9208,106.0,423.89855499042517,17.03298809451304,17.15436987407489,1,0.0,10,92820,51.25,-1.1322712400000001,0.005,0.2640185058116913,23179
0.0,0.15,11.238157265098309,1913,9215,3.0,426.51913094897463,11.238157265098309,0.4574179177264784,2,23.943411796768487,10,92880,51.25,-0.7426773300000002,0.005,0.47265350818634033,23194
215.69711914250325,0.15,14.888401464284152,1914,9221,123.0,249.19152654944727,15.088655644567558,14.711668032360022,2,0.39251494748800797,10,92940,51.25,-0.4733033799999999,0.005,0.2280668467283249,23209
275.7617013382951,0.15,20.000000058696667,1915,9227,3.0,299.4163560874056,20.000000058696667,20.000000058696667,0,0.0,10,93000,51.25,-0.61963727,0.005,0.48271477222442627,23224
,0.15,,1916,9227,,,,,,,10,93000,51.25,-0.05060173999999975,,,
298.902008477483,0.15,21.017628760428362,1916,9233,75.0,216.93964367441367,21.046692026531755,21.017628760428362,1,0.0,10,93060,51.25,-0.05060173999999975,0.005,0.3410811424255371,23239
0.5202181063441458,0.15,9.66764231171878,1917,9239,2.0,17.707386722743422,9.964455335065004,9.66764231171878,2,0.0,10,93120,51.79,0.49254546999999993,0.005,0.3442835807800293,23254
281.7678345566433,0.15,12.08727788072431,1918,9243,62.0,186.98001552354586,12.250383608728754,12.08727788072431,2,0.0,10,93152,52.06,0.45864812000000027,0.005,0.2949126064777374,23262
879.4871130215918,0.15,8.382612507663005,1919,9249,2.0,138.30549303074895,7.915406909398731,8.382612507663005,2,0.0,10,93212,52.26,0.27083086,0.005,0.3155747354030609,23277
,0.15,,1920,9249,,,,,,,10,93212,52.26,-0.5270654899999998,,,
268.33832157255273,0.15,13.88663546088887,1920,9255,147.0,538.8801431947276,13.817181598849835,13.88663546088887,2,0.0,10,93272,52.26,-0.5270654899999998,0.005,0.3028548061847687,23292
283.17820830907726,0.15,14.46201964259875,1921,9261,2.0,782.6645123501692,14.243371801135348,14.46201964259875,1,0.0,10,93332,52.26,-0.37799612000000027,0.005,0.2994179129600525,23307
248.2364750683669,0.15,13.278857644665749,1922,9265,55.0,246.20420916777195,13.516237110269834,13.278857644665749,2,0.0,10,93375,52.26,-0.3973982599999998,0.005,0.23585033416748047,23318
590.8560557231672,0.15,7.971564267978568,1923,9272,1.0,313.2014614967193,7.496663430623142,7.971564267978568,2,0.0,10,93435,52.09,-0.5901506600000004,0.005,0.21624591946601868,23333
,0.15,,1924,9272,,,,,,,10,93435,52.09,-0.9210869300000004,,,
295.5504510597225,0.15,15.489322300512,1924,9278,151.0,460.58360872352335,15.296017539054658,15.489322300512,2,0.0,10,93495,52.09,-0.9210869300000004,0.005,0.24401885271072388,23348
0.0,0.15,15.83441110544427,1925,9284,2.0,260.22651527699486,14.08696484690855,14.08696484690855,1,124.40377527881424,10,93555,52.09,-0.5318596300000007,0.005,0.28961944580078125,23363
221.15823038178522,0.15,12.927851963748205,1926,9286,36.0,342.6544912714076,13.014996666293625,12.844640237151266,2,5.923989298991154,10,93575,52.41,-0.49438078000000024,0.005,0.23493339121341705,23368
329.8985385189982,0.15,7.451033678644638,1927,9292,2.0,0.0,8.411823062459522,7.451033678644638,2,3.399502390322823,10,93635,52.12,-0.36570058000000055,0.005,0.18591105937957764,23383
,0.15,,1928,9292,,,,,,,10,93635,52.12,-0.4593484500000004,,,
292.18301628630303,0.15,18.142294903234497,1928,9298,30.0,312.5070912852234,18.088180728919152,18.142294903234497,1,0.05572954738234136,10,93695,52.12,-0.4593484500000004,0.005,0.37777039408683777,23398
0.0,0.15,8.411823062460188,1929,9304,3.0,614.3203699273975,7.451033678645333,7.451033678645333,2,208.81660650720892,10,93755,52.12,-0.5753383000000004,0.005,0.25307661294937134,23413
73.71090070955515,0.15,10.674626856905418,1930,9311,131.0,537.5233119224898,10.282613159125399,10.143200737163799,2,85.34160190206201,10,93815,52.23,-0.6609277,0.005,0.29197031259536743,23428
40.82054398824107,0.15,7.7545874050785155,1931,9313,1.0,522.6126846677137,7.992666396629783,7.7545874050785155,2,0.0,10,93841,52.23,-0.7688521300000005,0.005,0.4651995003223419,23435
,0.15,,1932,9313,,,,,,,10,93841,51.89,-0.5343343599999999,,,
274.5347179275599,0.15,12.619934437120149,1932,9316,40.0,193.57903662308843,12.863702615286522,12.619934437120149,2,0.0,10,93865,51.89,-0.5343343599999999,0.005,0.35181036591529846,23441
218.89819337456834,0.15,9.410330173566368,1933,9322,3.0,729.5712350162103,8.806154678812018,9.410330173566368,2,0.0,10,93925,51.53,-1.0035108899999998,0.005,0.23629799485206604,23456
244.70430480099708,0.15,16.31820922357774,1934,9328,52.0,571.9759428343673,16.161917904974715,16.31820922357774,1,0.0,10,93985,51.53,-0.9968272999999995,0.005,0.2332368642091751,23471
279.82937653608474,0.15,20.006896016494018,1935,9335,2.0,296.53787501552324,20.006896017727122,20.006896016494018,0,0.0,10,94045,51.53,-0.7579102099999999,0.005,0.4918128252029419,23486
,0.15,,1936,9335,,,,,,,10,94045,51.53,0.3362522300000003,,,
288.97652375907256,0.15,16.49512927965383,1936,9341,123.0,468.71996389778224,16.352105239216097,16.49512927965383,1,0.0,10,94105,51.53,0.3362522300000003,0.005,0.3414933681488037,23501
247.78686647831046,0.15,16.332682199802385,1937,9347,1.0,750.3869185058808,16.185469312294835,16.332682199802385,1,0.0,10,94165,51.53,-0.1629863499999996,0.005,0.2268523871898651,23516
307.10424246492545,0.15,21.546915792016293,1938,9353,106.0,279.3257724884239,21.49447213937709,21.546915792016293,0,0.0,10,94225,51.53,-0.44837833999999965,0.005,0.2119278609752655,23531
62.879477937347474,0.15,0.9420557077321206,1939,9359,2.0,0.0,19.661953618532447,0.9420557077321206,2,29.661371254189817,10,94285,51.97,0.12531032000000045,0.005,0.2639455497264862,23546
,0.15,,1940,9359,,,,,,,10,94285,51.97,0.21972656000000035,,,
119.33695002610634,0.15,12.141383738240135,1940,9365,40.0,196.4989090338032,13.599536271627766,12.141383738240135,2,1.9661392933541169,10,94345,51.97,0.21972656000000035,0.005,0.2999763488769531,23561
298.59578057451813,0.15,12.616509008113788,1941,9372,2.0,386.14340664440965,12.083149692064964,12.616509008113788,2,0.0,10,94405,51.97,-0.5251972899999997,0.005,0.24173828959465027,23576
